conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53cc0cc2-a9ce-4803-ae55-3cc0d7a5fc2c,skill/competence,cross-sector,تحضير معارض التجارة,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",حضور المعارض التي يتم تنظيمها لتمكين الشركات بقطاع معين من عرض أحدث المنتجات والخدمات ودراسة أنشطة المنافسين ومراقبة توجهات السوق الحديثة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53d45a18-6c15-4c50-821c-d116ae0611ec,knowledge,cross-sector,الدراسات الطبية,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",أساسيات ومصطلحات الدراسات الطبية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53d89f4e-c819-490d-ad32-fed731f32639,skill/competence,sector-specific,البحث عن مواقع للمزارع البحرية,,,released,2024-02-27T12:57:58.477Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","إجراء أبحاث بالموقع واستخدام معلومات علوم المحيطات من أجل تقييم المواقع المختلفة التي يمكن أن تكون مناسبة لبناء مزارع الطاقة في عرض البحر فضلًا عن أداء أبحاث متابعة للموقع من أجل المساعدة في وضع خطط الإنشاء.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53e5fa5a-b619-42d9-9993-b005e4291a7a,skill/competence,occupation-specific,تحقيق من متانة المواد,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",القياس والتحكم في تصنيف ومختلف مستويات متانة المواد المحددة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53e864a7-c8ec-4193-a5d9-595c144330f1,skill/competence,sector-specific,تنظيف أجزاء السفن,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنظيف غرف المحرك ومكونات السفن باستخدام مواد التنظيف الملائمة وضمان الامتثال إلى اللوائح البيئية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53ed8b42-928c-498c-bf96-5ac020d511a5,skill/competence,occupation-specific,تلقيم مغرفة خلط الأردواز,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تلقيم محوّل الخلط بالكميات والألوان المحددة من حبيبات الأردواز وذلك بدفع المقابض للسماح بترسيب المواد.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/53f5e93b-a7f7-4315-9130-857bd62e6ee4,knowledge,occupation-specific,تطبيق العلاج بالموسيقى,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المظاهر والأعراض وأسباب الأمراض وكيف يمكن علاجها من خلال العلاج بالموسيقى.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5401bf12-9cb2-4c24-8293-37de2a834031,skill/competence,sector-specific,مساعدة العملاء في التغلب على الحزن,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",دعم العملاء ممن يعانون من فقد أحد أفراد العائلة أو الأصدقاء المقربين ومساعدتهم على التعبير عن الحزن والتعافي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/540a1886-ab91-4324-9f63-568533fad853,skill/competence,cross-sector,المحافظة على ظروف تخزين الدواء بشكل مناسب,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","الحفاظ على ظروف تخزين وتأمين جيدة للدواء. الامتثال للمقاييس والأنظمة.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/540e80b9-0e1e-4842-a9d8-e46804e567f0,skill/competence,sector-specific,تقديم الرعاية للخيول,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تقديم الرعاية للخيول؛ بما في ذلك التنظيف والإيواء وإعداد الخيول والمهور للركوب، مع مراعاة لوائح السلامة للخيول والأشخاص، وأن تكون المتطلبات المحددة للحصان متوفرة؛ باستخدام الطرق الصحيحة وأدوات ومعدات الخيول.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/540ecf14-71ac-4675-aa3c-0ce19969d669,skill/competence,sector-specific,تشغيل آلات الطرد المركزي,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل آلات الطرد المركزي التي تقوم بتنقية الزيوت الحيوانية والنباتية. وضع قماش الترشيح على خزان تزويد الطرد المركزي. بدأ الطرد المركزي وتحويل المواد المصفاة إلى الصهريج المتنقل.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5410f054-8e2b-4950-aa10-5f48107a68e7,skill/competence,sector-specific,تقديم الدعم النفسي السريري في حالات الأزمات,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","تقديم الدعم النفسي والإرشاد العاطفي إلى المرضى الذين يواجهون حالات أزمات.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/541561bc-510c-4a99-881c-2d8bf5a85462,skill/competence,cross-sector,استخدام برامج الرسم التقنية,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",ابتكار التصاميم والرسوم الفنية باستخدام البرمجيات المتخصصة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/541c8568-1b37-4903-8655-222cc25f8158,skill/competence,sector-specific,تطبيق اللوائح الخاصة بمحركات السفن,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",فهم اللوائح بخصوص محركات السفن وتطبيق تلك اللوائح على صيانة وتشغيل المحرك.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/541cdc23-1eec-4520-81fc-3392eaf538ed,knowledge,cross-sector,كشف الاحتيال,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التقنيات المستخدمة لكشف الأنشطة الاحتيالية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/541ce3bd-a6a0-4413-a020-0db81e299658,skill/competence,cross-sector,إدارة منصات العمل الجوي,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل الأجهزة الميكانيكية التي تسمح بالوصول السريع إلى مناطق عالية لا يمكن الوصول إليها عادة. ضمان السلامة وسلامة الأشخاص المحيطين.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/541f6f61-40ee-43d3-9f24-a1a5b31c2a34,skill/competence,sector-specific,تطوير خدمات العلاج الطبيعي,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تطوير خدمات العلاج الطبيعي الفعّالة والتي تتميز بالكفاءة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/541fca97-cedf-4ab7-9ea6-4ed363cfd4a3,knowledge,sector-specific,جراحة التجميل,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الجراحة التجميلية التخصص الطبي المذكورة في توجيه الاتحاد الأوروبي 2005/36 / EC.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5420f4c2-ff90-409c-9d89-d41aea512ac1,skill/competence,occupation-specific,إصلاح أجزاء الأوراق التالفة,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إزالة واستبدال الأغلفة الأمامية والخلفية للكتب وغيرها من المنتجات الورقية التالفة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/542b09e0-b198-4a04-b0f8-6b07ccd80ae8,skill/competence,occupation-specific,فحص المركبات تامة الصنع لمراقبة الجودة,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",القيام بمراقبة الجودة على المركبات مكتملة الصنع وضمان تحقيق معايير الجودة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/5436f06d-4cc0-42a6-8e5b-63b842cce03b,skill/competence,cross-sector,نشر معلومات بشأن الشركات العامة,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الإجابة عن الأسئلة وحسم الشكوك وحلّ الاستفسارات المتعلقة بالمعلومات عن الشركات والمؤسسات العامة مثل لوائح وقواعد وإجراءات البرنامج. المساعدة بتقديم المعلومات لكل من الموظفين والعامة على نطاق واسع.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/543fd93e-dca4-44dc-9f11-fb95e20175ad,skill/competence,sector-specific,فحص حبوب البن الخضراء,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",فحص حبوب البن الخضراء لضمان أنها من نفس اللون والحجم والشكل تقريبًا. تتحمص حبوب البن من نفس الحجم على نحو متساوٍ، بينما تتحمص الحبوب الأصغر أسرع ويؤثر في المذاق الكلي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/54411e8e-d62f-46d8-b87b-fce23f8e3bc8,knowledge,sector-specific,رعاية ذوي الاحتياجات الخاصة,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الأساليب والممارسات المحددة المستخدمة في توفير الرعاية للأشخاص ذوي الاحتياجات البدنية والعقلية والتعليمية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/54434099-46cd-4809-a0c2-648d46def111,knowledge,cross-sector,الأنواع المائية,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",رعاية وصيانة الأنواع المائية البيولوجية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/54476eea-0395-439e-b891-4f140add1cac,skill/competence,occupation-specific,قيادة العربة,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",قيادة عربة تجرها الخيول عن طريق توجيه الخيول من خلال استخدام الزمام والأوامر المنطوقة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/544ba15f-0719-45cf-bcf2-6453052e2647,skill/competence,occupation-specific,إعداد مرضى السمع للتقييم,,,released,2020-06-19T15:11:40.909Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","تهيئة مرضى السمع للتقييم والتشاور؛ من خلال تجهيز المعدات الطبية واختبارات السمع.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/54556216-d322-4304-85af-359b358db1d8,knowledge,occupation-specific,مصابيح الرشاشات الآلية,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",أنواع مختلفة من مصابيح الرشاشات، والتي صممت للكسر عند درجة حرارة معينة لتحريك عمل الرش. رموز الألوان الخاصة بالسوائل المغلقة، مما يدل على درجات الحرارة التي تنكسر فيها المصابيح بسبب تمدد السائل المغلق.
